id,backers_count,blurb,category_id,category_name,category_parent_id,category_parent_name,category_url,converted_pledged_amount,country,created_at,creator_id,creator_name,creator_url,currency,deadline,fx_rate,goal,launched_at,location_country,location_id,location_name,location_state,location_type,name,percent_funded,pledged,profile_blurb,profile_id,profile_name,profile_project_id,profile_state,profile_state_changed_at,project_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,usd_exchange_rate,usd_pledged,usd_type
721748605,23999,"An epic, outrageous, feature length comedy based on the popular TV series.",31,Narrative Film,11,Film & Video,http://www.kickstarter.com/discover/categories/film%20&%20video/narrative%20film,1911827,US,1395545573,773106364,Eric Falconer,https://www.kickstarter.com/profile/773106364,USD,1400157793,1,1500000,1397565793,US,2442047,Los Angeles,CA,Town,Blue Mountain State: The Movie,127.4551606667,1911827.41,null,941714,null,941714,inactive,1425915852,https://www.kickstarter.com/projects/773106364/blue-mountain-state-the-movie,true,true,successful,1400157793,1,1,1911827.41,domestic
1826778276,5398,Dwarven Forge's Game Tiles Kickstarter project seeks to bring revolutionary miniature terrain to everyone in the tabletop gaming world.,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1908155,US,1361389344,1745470388,Dwarven Forge,https://www.kickstarter.com/profile/dwarvenforge,USD,1367373600,1,50000,1364220028,US,2374855,Carbondale,IL,Town,Dwarven Forge's Game Tiles: Revolutionary Miniature Terrain,3816.31102,1908155.51,Dwarven Forge's Game Tiles Kickstarter project seeks to bring revolutionary miniature terrain to everyone in the tabletop gaming world.  Missed the Kickstarter?  Click the button below.,479247,Dwarven Forge's Game Tiles: Revolutionary Miniature Terrain,479247,active,1459451141,https://www.kickstarter.com/projects/dwarvenforge/dwarven-forges-game-tiles-revolutionary-miniature,true,true,successful,1367373634,1,1,1908155.51,domestic
508955132,7960,Redefining the standard for wireless earbuds. Audiophile-quality music over Bluetooth® with our award-winning personalised sound.,339,Sound,16,Technology,http://www.kickstarter.com/discover/categories/technology/sound,1898446,US,1651109653,1279859968,Nura,https://www.kickstarter.com/profile/nura,USD,1659008147,1,20000,1656416147,AU,1103816,Melbourne,VIC,Town,NuraTrue Pro - Wireless Earbuds With Lossless Audio,9492.23155,1898446.31,Redefining the standard for wireless earbuds. Audiophile-quality music over Bluetooth® with our award-winning personalised sound.,4396293,NuraTrue Pro - Wireless Earbuds With Lossless Audio,4396293,active,1659008335,https://www.kickstarter.com/projects/nura/nuratrue-pro-lossless-audio-earbuds-with-personalised-sound,true,true,successful,1659008147,1,1,1898446.31,domestic
1699767036,38443,"Clean, compact, and totally badass: For anyone who wants to rid their lives—and the planet—of single-use plastic.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1894878,US,1522298541,908228738,Final.,https://www.kickstarter.com/profile/finalstraw,USD,1526713951,1,12500,1524121951,US,2442047,Los Angeles,CA,Town,"FinalStraw, the world's first collapsible, reusable straw",15159.02544,1894878.18,"Clean, compact, and totally badass: For anyone who wants to rid their lives—and the planet—of single-use plastic.",3345235,"FinalStraw, the world's first collapsible, reusable straw",3345235,active,1526715175,https://www.kickstarter.com/projects/finalstraw/finalstraw-the-worlds-first-collapsible-reusable-s,true,true,successful,1526713951,1,1,1894878.18,domestic
1578430588,8293,"Vector is the answer to our sci-fi dreams. He’s a home robot who’s always on, happy to see you, voice-enabled, and eager to help.",338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,1877719,US,1532131446,1781406068,Anki,https://www.kickstarter.com/profile/anki,USD,1536322399,1,500000,1533730399,US,2487956,San Francisco,CA,Town,Vector by Anki: A giant roll forward for robot kind.,375.5438,1877719,"Vector is the answer to our sci-fi dreams. He’s a home robot who’s always on, happy to see you, voice-enabled, and eager to help.",3430147,Vector by Anki: A giant roll forward for robot kind.,3430147,active,1536337862,https://www.kickstarter.com/projects/anki/vector-by-anki-a-giant-roll-forward-for-robot-kind,true,true,successful,1536322399,1,1,1877719,domestic
831067671,12757,"Explore the Moonrakers universe once again with 3 new expansions, a digital co-op game mode, big box, and exclusive holographic cards.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1876669,US,1650406207,971818577,IV Studios,https://www.kickstarter.com/profile/ivstudios,USD,1660442400,1,100000,1658242808,US,2457170,Nashville,TN,Town,Moonrakers: Titan,1876.6696,1876669.6,"Explore the Moonrakers universe once again with 3 new expansions, a digital co-op game mode, big box, and exclusive holographic cards.",4391418,Moonrakers: Titan,4391418,active,1660938079,https://www.kickstarter.com/projects/ivstudios/moonrakers-titan,true,true,successful,1660442401,1,1,1876669.6,domestic
1931567945,16254,"Glass interior, a cool insulating exterior, different tops, secret compartment, tea infusion and 5 other features you will love!",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1869445,US,1657023862,454286024,Ebite Inc.,https://www.kickstarter.com/profile/thecc,USD,1673209715,1,11000,1668025715,US,2521358,Wilmington,DE,Town,TMB | The Modular Bottle,16994.96,1869445.6,"Glass interior, a cool insulating exterior, different tops, secret compartment, tea infusion and 5 other features you will love!",4435177,TMB | The Modular Bottle,4435177,active,1673210398,https://www.kickstarter.com/projects/thecc/tmb-the-modular-bottle,true,true,successful,1673209715,1,1,1869445.6,domestic
1781571427,720,"She detects and avoids objects while mowing around your yard without a perimeter cable!Yes, she. Toadi is female.",338,Robots,16,Technology,http://www.kickstarter.com/discover/categories/technology/robots,1865833,BE,1590487317,607888234,The Toadi Order,https://www.kickstarter.com/profile/thetoadiorder,EUR,1595688333,1.08932462,66666,1593096333,US,2487956,San Francisco,CA,Town,Toadi: Autonomous lawn robot powered by A.I.,2401.1385113851,1600743,She detects and avoids objects while mowing around your yard without needing a perimeter cable! The intelligent lawn robot.,4002108,Toadi: Autonomous lawn robot powered by A.I.,4002108,active,1595689236,https://www.kickstarter.com/projects/thetoadiorder/toadi-worlds-first-autonomous-lawn-robot-powered-by-ai,true,true,successful,1595688333,1.13155837,1.16560441,1811334.13986891,domestic
1027681112,9838,Hunt in a distant future where machines roam wild and mankind is no longer the dominant species. In partnership with SIEE and Guerrilla,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1822122,GB,1531753606,957243668,Steamforged Games Ltd,https://www.kickstarter.com/profile/steamforged,GBP,1538157600,1.22108471,155000,1536256787,GB,28218,Manchester,England,Town,Horizon Zero Dawn™ - The Board Game,898.8779354839,1393260.8,Hunt in a distant future where machines roam wild and mankind is no longer the dominant species. In partnership with SIEE and Guerrilla,3426438,Horizon Zero Dawn™ - The Board Game,3426438,active,1538157645,https://www.kickstarter.com/projects/steamforged/horizon-zero-dawntm-the-board-game,true,true,successful,1538157600,1.28611408,1.30781182,1791892.33199206,domestic
108427247,10508,"The Anova Precision Cooker is used to cook ""sous vide,"" which allows anyone to produce restaurant quality results.",10,Food,null,null,http://www.kickstarter.com/discover/categories/food,1811321,US,1398800738,2012927650,Anova Culinary,https://www.kickstarter.com/profile/anova,USD,1403034300,1,100000,1399359711,US,2487956,San Francisco,CA,Town,Anova Precision Cooker - Cook sous vide with your phone,1811.3216,1811321.6,null,999648,null,999648,inactive,1425915855,https://www.kickstarter.com/projects/anova/anova-precision-cooker-cook-sous-vide-with-your-ip,true,false,successful,1403034313,1,1,1811321.6,domestic
1648823174,17739,"Create an empire with monstrous mechs and industrious workers in this alternate-history, 115-minute board game for 1-5 competitors.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1810294,US,1436975933,1433588351,Jamey Stegmaier,https://www.kickstarter.com/profile/jameystegmaier,USD,1446775140,1,33000,1444746567,US,2486982,St. Louis,MO,Town,Scythe,5485.7415151515,1810294.7,"Create an empire with monstrous mechs and industrious workers in this alternate-history, 115-minute board game for 1-5 competitors.",2016258,Scythe,2016258,active,1446775463,https://www.kickstarter.com/projects/jameystegmaier/scythe,true,true,successful,1446775140,1,1,1810294.7,domestic
1557556467,12428,"A special collector's edition of the city-building board game Suburbia with new art, premium components, and a new expansion.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1806651,US,1537272087,898631085,Bezier Games,https://www.kickstarter.com/profile/tedalspach,USD,1550033940,1,10000,1547474392,US,2433662,Knoxville,TN,Town,Suburbia Collector's Edition,18066.51,1806651,"A special collector's edition of the city-building board game Suburbia with new art, premium components, and a new expansion.",3472982,Suburbia Collector's Edition,3472982,active,1550044150,https://www.kickstarter.com/projects/tedalspach/suburbia-collectors-edition,true,false,successful,1550033941,1,1,1806651,domestic
1213014441,7730,Headphones with in-ear and over-ear design that automatically tune to your unique hearing profile in 30sec. Hear and feel every note.,339,Sound,16,Technology,http://www.kickstarter.com/discover/categories/technology/sound,1803988,US,1462813413,1279859968,Nura,https://www.kickstarter.com/profile/nura,USD,1468551367,1,100000,1463367367,AU,1103816,Melbourne,VIC,Town,Nura: Headphones that learn and adapt to your unique hearing,1803.98856,1803988.56,nuraphones have an in and over ear design and  automatically tune to your unique hearing in 30sec.     Pre-order | nuraphone.com,2507446,nura: headphones that learn and adapt to your unique hearing,2507446,active,1468553776,https://www.kickstarter.com/projects/nura/nura-headphones-that-learn-and-adapt-to-your-uniqu,true,true,successful,1468551367,1,1,1803988.56,domestic
185264074,5877,Nimble utilizes pioneering technology to perfectly paint and completely dry your nails in a fraction of the time.,52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1803758,US,1615284247,360265408,Nimble,https://www.kickstarter.com/profile/nimble,USD,1622260740,1,25000,1618232500,US,2459115,New York,NY,Town,NIMBLE | Salon Quality Nails From The Comfort of Your Home.,7215.032,1803758,null,4178243,null,4178243,inactive,1615284247,https://www.kickstarter.com/projects/nimble/nimble-salon-quality-nails-from-the-comfort-of-your-home,true,true,successful,1622260740,1,1,1803758,domestic
1343899209,13015,"Kills germs, weighs your food and more! Sustainable. Replaceable parts. Super easy to clean. Watch the video to see all the features.",337,Gadgets,16,Technology,http://www.kickstarter.com/discover/categories/technology/gadgets,1794958,US,1564567509,2123252370,The Yes Company,https://www.kickstarter.com/profile/theyescompany,USD,1571410551,1,10000,1567522551,US,2393370,Dover,DE,Town,ChopBox: World's First Smart Cutting Board With 10 Features,17949.585,1794958.5,"Kills germs, weighs your food and more! Sustainable. Replaceable parts. Super easy to clean. Watch the video to see all the features.",3784049,ChopBox: World's First Smart Cutting Board With 10 Features,3784049,inactive,1673382776,https://www.kickstarter.com/projects/theyescompany/chopbox-a-new-way-to-cook,true,false,successful,1571410551,1,1,1794958.5,domestic
696492277,26406,"A tactical stealth dock hidden inside a portable GaN-charger. We're setting the dock free, so that any television is your playground.",270,Gaming Hardware,12,Games,http://www.kickstarter.com/discover/categories/games/gaming%20hardware,1790946,US,1554789360,872825610,Human Things,https://www.kickstarter.com/profile/humanthings,USD,1568433600,1,50000,1565276081,US,2442047,Los Angeles,CA,Town,GENKI: Covert Dock for the Nintendo Switch,3581.893,1790946.5,"A tactical stealth dock hidden inside a portable GaN-charger. We're setting the dock free, so that any television is your playground.",3707160,GENKI: Covert Dock for the Nintendo Switch,3707160,active,1568615497,https://www.kickstarter.com/projects/humanthings/genki-covert-dock,true,true,successful,1568433600,1,1,1790946.5,domestic
1136786922,1688,"Build the ultimate castle!  Walls, towers, ramparts, rocky cliffs -- all modular for the most amazing game every time.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1781736,US,1456344751,1745470388,Dwarven Forge,https://www.kickstarter.com/profile/dwarvenforge,USD,1459386000,1,100000,1457280011,US,2518517,Westport,CT,Town,Dwarven Forge's Castles: 3-D Modular Terrain for Gamers,1781.73652,1781736.52,Attention gamers:  Build the ultimate castle using our hand painted (or paint yourself) modular terrain.,2391849,Dwarven Forge's Castles: 3-D Modular Terrain for Gamers,2391849,active,1459450979,https://www.kickstarter.com/projects/dwarvenforge/dwarven-forges-castles-3-d-modular-terrain-for-gam,true,true,successful,1459386000,1,1,1781736.52,domestic
408414858,11027,"An incredible jacket for adventurers, with innovative features, 16 pockets and super premium quality in every stitch.",7,Design,null,null,http://www.kickstarter.com/discover/categories/design,1778861,US,1498987113,2116152785,Apricoat Team,https://www.kickstarter.com/profile/2116152785,USD,1503671468,1,50000,1499783468,IL,1968018,Tel Aviv-Yafo,Tel Aviv,Town,Apricoat | A Zero-Compromise Jacket for Adventurers,3557.72264,1778861.32,"An incredible jacket for adventurers, with innovative features, 16 pockets and super premium quality in every stitch.",3059365,Apricoat | A Zero-Compromise Jacket for Adventurers,3059365,active,1503671805,https://www.kickstarter.com/projects/2116152785/apricoat-a-zero-compromise-jacket-for-adventurers,true,false,successful,1503671468,1,1,1778861.32,domestic
2123383062,8330,"Ulo is a cute surveillance camera, a pet owl interacting with you through eye expressions.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1769371,FR,1443431343,1007916371,Vivien Muller,https://www.kickstarter.com/profile/vivienmuller,EUR,1449240483,1.08932462,199000,1444052883,LU,979595,Hellange,Luxemburg,Town,Ulo,813.5020703518,1618869.12,"Ulo is a cute surveillance camera, a pet owl interacting with you through eye expressions.",2146322,Ulo,2146322,active,1449240716,https://www.kickstarter.com/projects/vivienmuller/ulo,true,true,successful,1449240484,1.12120193,1.09296784,1815079.1817614,domestic
1545752791,3345,Augmented Reality glasses that open up a whole new holographic game space.,270,Gaming Hardware,12,Games,http://www.kickstarter.com/discover/categories/games/gaming%20hardware,1767301,US,1566248914,1917258283,Tilt Five,https://www.kickstarter.com/profile/tiltfive,USD,1572332281,1,450000,1569308281,US,2488836,Santa Clara,CA,Town,Tilt Five: Holographic Tabletop Gaming,392.7335933333,1767301.17,Augmented Reality glasses that open up a whole new holographic game space.,3796618,Tilt Five: Holographic Tabletop Gaming,3796618,active,1572332599,https://www.kickstarter.com/projects/tiltfive/holographic-tabletop-gaming,true,true,successful,1572332281,1,1,1767301.17,domestic
837512065,8905,"The silence of the Black Rose is finally broken. Rebuild the Lodge, fight the opponent Mages and become the new Great Magister.",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1766455,IT,1626799900,1682672801,Ludus Magnus Studio,https://www.kickstarter.com/profile/lmstudio,EUR,1631214000,1.08932462,100000,1629831597,IT,721943,Rome,Lazio,Town,Black Rose Wars: Rebirth,1494.5255,1494525.5,"The silence of the Black Rose is finally broken. Rebuild the Lodge, fight the opponent Mages and become the new Great Magister.",4251435,Black Rose Wars: Rebirth,4251435,active,1632234998,https://www.kickstarter.com/projects/lmstudio/black-rose-wars-rebirth,true,true,successful,1631214000,1.17203066,1.18195067,1751629.70815183,international
474144967,16936,"""It's like Game of Thrones meets EVE Online"" - a new MMO by J Todd Coleman (Shadowbane, Wizard101) and Gordon Walton (UO, SWG, SWTOR)",35,Video Games,12,Games,http://www.kickstarter.com/discover/categories/games/video%20games,1766204,US,1422463260,356382843,"ArtCraft Entertainment, Inc.",https://www.kickstarter.com/profile/crowfall,USD,1427371226,1,800000,1424782826,US,2357536,Austin,TX,Town,Crowfall - Throne War PC MMO,220.7755725,1766204.58,MASSIVE SIEGE WARS. FACTIONAL BATTLES. WORLD DOMINATION. PVP YOUR WAY. EVERY DAY. CROWFALL,1665454,Crowfall - The only online Throne War. You can Win.,1665454,active,1427750073,https://www.kickstarter.com/projects/crowfall/crowfall-throne-war-pc-mmo,true,true,successful,1427371229,1,1,1766204.58,international
1796991762,39355,"Form, function and irresistible fidgeting all in a one-of-a-kind magnetic charging / data cable!",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1758695,US,1578335829,1813437441,SuperCalla Technology,https://www.kickstarter.com/profile/1813437441,USD,1588690804,1,10000,1585062004,US,2354430,Anacortes,WA,Town,⚡SuperCalla | Charging / Data Cables Redesigned,17586.9574,1758695.74,"Form, function and irresistible fidgeting all in a one-of-a-kind magnetic charging / data cable!",3903266,⚡SuperCalla | Charging / Data Cables Redesigned,3903266,active,1588694929,https://www.kickstarter.com/projects/1813437441/supercalla-charging-cables-redesigned,true,true,successful,1588690805,1,1,1758695.74,international
1195242678,9014,"Modular Dungeons and fantasy Town, 132+ NPC miniatures, 5E Campaign, Dragons and Animal Companions Facebook: dungeonsandlasers",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1742290,PL,1611749405,1915792245,Archon Studio,https://www.kickstarter.com/profile/archonstudio,EUR,1621461540,1.08932462,50000,1620151187,PL,512430,Piła,Swietokrzyskie,Town,Dungeons & Lasers Third Edition,2849.3248,1424662.4,"Modular Dungeons and fantasy Town, 132+ NPC miniatures, 5E Campaign, Dragons and Animal Companions Facebook: dungeonsandlasers",4151883,Dungeons & Lasers Third Edition,4151883,active,1621461716,https://www.kickstarter.com/projects/archonstudio/dungeons-and-lasers-third-edition,true,true,successful,1621461540,1.20226989,1.22294988,1712828.70693514,international
2056303761,11674,"A cooperative & solo campaign inspired by Diablo, with exploration, gold, treasure, upgrades, minions, & epic boss battles!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1735944,US,1562270968,2032816264,Dice Throne,https://www.kickstarter.com/profile/dicethrone,USD,1565323200,1,80000,1563292876,US,2497646,Spokane,WA,Town,Dice Throne Adventures & Season One: Rerolled!,2169.9302375,1735944.19,"A cooperative & solo campaign inspired by Diablo, with exploration, gold, treasure, upgrades, minions, & epic boss battles!",3766564,Dice Throne Adventures & Season One: Rerolled!,3766564,active,1565323713,https://www.kickstarter.com/projects/dicethrone/dice-throne-adventures-and-season-one-rerolled,true,true,successful,1565323202,1,1,1735944.19,international
577817754,36781,"PINE A64 is the world's first 64-bit expandable Quad Core 1.2Ghz supercomputer, tablet, media center, and more... starting at just $15.",52,Hardware,16,Technology,http://www.kickstarter.com/discover/categories/technology/hardware,1731465,US,1444108739,1774244581,PINE64 Inc.,https://www.kickstarter.com/profile/pine64,USD,1453549452,1,31416,1449661452,US,2487956,San Francisco,CA,Town,"PINE A64, First $15 64-Bit Single Board Super Computer",5511.4145021645,1731465.98,"PINE A64 is the world's first 64-bit expandable Quad Core 1.2Ghz supercomputer, tablet, media center, and more... starting at just $15.",2160098,"PINE A64, First $15 64-Bit Single Board Super Computer",2160098,active,1453782586,https://www.kickstarter.com/projects/pine64/pine-a64-first-15-64-bit-single-board-super-comput,true,true,successful,1453549452,1,1,1731465.98,international
1368412031,20886,"Return to the world of Root with new factions, maps, and an alternative game deck!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1726461,US,1547416855,2074786394,Patrick Leder,https://www.kickstarter.com/profile/2074786394,USD,1554260400,1,25000,1552572006,US,2487129,St. Paul,MN,Town,Root: The Underworld Expansion,6905.844,1726461,"Return to the world of Root with new factions, maps, and an alternative game deck!",3553150,Root: The Underworld Expansion,3553150,active,1554731022,https://www.kickstarter.com/projects/2074786394/root-the-underworld-expansion,true,true,successful,1554260400,1,1,1726461,international
1660627792,9067,The NOMATIC Travel Bag: The Most Functional Travel Bag Ever!,28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1725336,US,1465849345,1131502390,NOMATIC,https://www.kickstarter.com/profile/collapsibles,USD,1472792400,1,20000,1468946793,US,2487610,Salt Lake City,UT,Town,The NOMATIC Travel Bag,8626.68,1725336,The NOMATIC Travel Bag: The Most Functional Travel Bag Ever!,2558646,The NOMATIC Travel Bag,2558646,active,1472793252,https://www.kickstarter.com/projects/collapsibles/the-nomatic-travel-bag,true,false,successful,1472792401,1,1,1725336,international
575271961,17889,"Discover what happens after the Brotherhood of the Tofu enters Ingloriom, the realm of the gods!",29,Animation,11,Film & Video,http://www.kickstarter.com/discover/categories/film%20&%20video/animation,1711616,FR,1589291873,659379809,Ankama,https://www.kickstarter.com/profile/ankamaanimations,EUR,1593439220,1.08932462,100000,1591624820,FR,620090,Roubaix,Nord-Pas-de-Calais,Town,Wakfu: the Animated Series - Season 4,1522.81625,1522816.25,"Discover what happens after the Brotherhood of the Tofu enters Ingloriom, the realm of the gods!",3993221,Wakfu: the Animated Series - Season 4,3993221,active,1593441008,https://www.kickstarter.com/projects/ankamaanimations/wakfu-the-animated-series-season-4,true,true,successful,1593439220,1.12914991,1.12398069,1719487.83163404,international
1984444511,9991,"Lead your Guild of heroes into Inferno, fight the demons and loot the Underworld in this action-packed fantasy adventure board game!",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1710713,US,1446640084,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1449622800,1,100000,1447704002,US,2357024,Atlanta,GA,Town,Arcadia Quest: Inferno,1710.71362,1710713.62,"Lead your Guild of heroes into Inferno, fight the demons and loot the Underworld in this action-packed fantasy adventure board game!",2209598,Arcadia Quest: Inferno,2209598,active,1449623234,https://www.kickstarter.com/projects/cmon/arcadia-quest-inferno,true,true,successful,1449622800,1,1,1710713.62,international
1736840862,4324,"Reconnecting people to what matters through the most innovative, low smoke fire pits.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1704331,US,1536263164,340672218,Solo Stove,https://www.kickstarter.com/profile/340672218,USD,1542261540,1,20000,1539277497,US,2406080,Fort Worth,TX,Town,Solo Stove Yukon & Ranger | Innovative Fire Pits,8521.655,1704331,"Reconnecting people to what matters through the most innovative, low smoke fire pits.",3464889,Solo Stove Yukon & Ranger | Innovative Fire Pits,3464889,active,1542287177,https://www.kickstarter.com/projects/340672218/solo-stove-yukon-and-ranger-innovative-fire-pits,true,false,successful,1542261540,1,1,1704331,international
365870290,2909,"Rebel, a SWISS MADE Automatic Chronograph timepiece, LIMITED EDITION. Assembled by HAND from the finest materials.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1703914,US,1485982385,896985198,LIV - Swiss Watches,https://www.kickstarter.com/profile/chazanow,USD,1490892699,1,30000,1488304299,US,2450022,Miami,FL,Town,The Most REBELLIOUS Swiss Automatic Watch Ever - LIV Watches,5679.7159,1703914.77,"Rebel, a SWISS MADE Automatic Chronograph timepiece, LIMITED EDITION. Assembled by HAND from the finest materials.",2861213,The Most REBELLIOUS Swiss Automatic Watch Ever - LIV Watches,2861213,active,1490892916,https://www.kickstarter.com/projects/chazanow/the-most-rebellious-swiss-automatic-watch-ever-liv,true,false,successful,1490892699,1,1,1703914.77,international
656417709,588,"The first desktop CNC that's as easy as 3D printing w/ smart features as ATC, Auto Probe, Vacuum system, laser engraver and much more.",335,Fabrication Tools,16,Technology,http://www.kickstarter.com/discover/categories/technology/fabrication%20tools,1703669,US,1630897168,1413242727,Makera,https://www.kickstarter.com/profile/makera-inc,USD,1635260397,1,100000,1632236397,CN,2151330,Beijing,Beijing,Town,Carvera: A Fully Automatic Desktop CNC,1703.66945,1703669.45,"The first desktop CNC that's as easy as 3D printing w/ smart features as ATC, Auto Probe, Vacuum system, laser engraver and much more.",4275375,Carvera: A Fully Automatic Desktop CNC,4275375,active,1653320209,https://www.kickstarter.com/projects/makera-inc/carvera,true,true,successful,1635260397,1,1,1703669.45,domestic
2001714190,5657,"An incredible, connected chess board with a built-in chess instructor that lights up all possible moves according to strength.",16,Technology,null,null,http://www.kickstarter.com/discover/categories/technology,1703168,US,1614115653,1330132364,Jeff Wigh,https://www.kickstarter.com/profile/bryghtlabs,USD,1619096354,1,30000,1615899554,US,2466942,Overland Park,KS,Town,ChessUp | Level Up Your Chess Game,5677.2288666667,1703168.66,"An incredible, connected chess board with a built-in chess instructor that lights up all possible moves according to strength.",4169780,ChessUp | Level Up Your Chess Game,4169780,active,1619096546,https://www.kickstarter.com/projects/bryghtlabs/chessup-level-up-your-chess-game,true,true,successful,1619096355,1,1,1703168.66,domestic
772206163,15576,"Precise cooking & better browning, for a lifetime.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1700994,US,1620666316,118233123,Misen,https://www.kickstarter.com/profile/misenkitchen,USD,1624251540,1,25000,1621515966,US,12589335,Brooklyn,NY,County,The Misen Oven Steel,6803.9768,1700994.2,"Precise cooking & better browning, for a lifetime.",4214301,The Misen Oven Steel,4214301,active,1662586459,https://www.kickstarter.com/projects/misenkitchen/the-misen-oven-steel,true,true,successful,1624251540,1,1,1700994.2,domestic
960928351,1069,"Big wheels. Titanium frame. Smaller, lighter, safer and easier to use than any other folding bike in the world. Made in Canada.",28,Product Design,7,Design,http://www.kickstarter.com/discover/categories/design/product%20design,1699587,CA,1401941252,330901966,Helix Labs Inc.,https://www.kickstarter.com/profile/330901966,CAD,1443709257,0.75033446,120000,1441117257,CA,55855612,Downtown Toronto,ON,Suburb,Helix™ - The World's Best Folding Bike,1885.5177,2262621.24,"Big wheels. Titanium frame. Smaller, lighter, safer and easier to use than any other folding bike in the world. Made in Canada.",1055213,Helix™ - The World's Best Folding Bike,1055213,active,1444078521,https://www.kickstarter.com/projects/330901966/helixtm-the-worlds-best-folding-bike,true,true,successful,1443709259,0.75564942,0.75115847,1709748.42768568,domestic
1133927914,12271,"Repel the Voidborn and restore the Domineum in this Euro-style space 4X game. Design by David Turczi & Nigel Buckle, art by Ian O'Toole",34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1695802,DE,1626967188,438141406,Mindclash Games,https://www.kickstarter.com/profile/mindclash,EUR,1634576400,1.08932462,150000,1632844803,DE,680564,Nuremberg,Bavaria,Town,Voidfall,976.0359266667,1464053.89,"Repel the Voidborn and restore the Domineum in this Euro-style space 4X game. Design by David Turczi & Nigel Buckle, art by Ian O'Toole",4252508,Voidfall,4252508,active,1634903637,https://www.kickstarter.com/projects/mindclash/voidfall,true,true,successful,1634576400,1.17223262,1.15829221,1716211.72729589,domestic
2042680986,9040,Lead the Starks or Lannisters into battle using amazing preassembled miniatures based on the characters of the best-selling novels!,34,Tabletop Games,12,Games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,1690466,US,1500408096,1134494596,CMON,https://www.kickstarter.com/profile/cmon,USD,1502841600,1,300000,1501009211,US,2357024,Atlanta,GA,Town,A Song of Ice & Fire: Tabletop Miniatures Game,563.4886666667,1690466,Lead the Starks or Lannisters into battle using amazing preassembled miniatures based on the characters of the best-selling novels!,3078020,A Song of Ice & Fire: Tabletop Miniatures Game,3078020,active,1502841668,https://www.kickstarter.com/projects/cmon/a-song-of-ice-and-fire-tabletop-miniatures-game,true,true,successful,1502841600,1,1,1690466,domestic
545596386,7257,"Meet Vi, an AI personal trainer who lives in biosensing earphones. She finds your ideal path to fitness and coaches you in real time.",341,Wearables,16,Technology,http://www.kickstarter.com/discover/categories/technology/wearables,1688179,US,1456188842,1050572498,LifeBEAM,https://www.kickstarter.com/profile/1050572498,USD,1468987140,1,100000,1464791535,US,2459115,New York,NY,Town,Vi. The First True Artificial Intelligence Personal Trainer,1688.1796,1688179.6,"Meet Vi, an AI personal trainer who lives in biosensing earphones. She finds your ideal path to fitness and coaches you in real time.",2388523,Vi. The First True Artificial Intelligence Personal Trainer,2388523,active,1468989801,https://www.kickstarter.com/projects/1050572498/vi-the-first-true-artificial-intelligence-personal,true,true,successful,1468987140,1,1,1688179.6,domestic
